Price,Close
Ticker,AAPL
Date,
2019-09-11,53.899417877197266
2019-09-12,53.77888870239258
2019-09-13,52.73267364501953
2019-09-16,53.00988006591797
2019-09-17,53.20273971557617
2019-09-18,53.701744079589844
2019-09-19,53.265419006347656
2019-09-20,52.48678207397461
2019-09-23,52.725440979003906
2019-09-24,52.474735260009766
2019-09-25,53.28229522705078
2019-09-26,53.007476806640625
2019-09-27,52.74954605102539
2019-09-30,53.99102020263672
2019-10-01,54.14047622680664
2019-10-02,52.783294677734375
2019-10-03,53.23167037963867
2019-10-04,54.723846435546875
2019-10-07,54.73591232299805
2019-10-08,54.09468460083008
2019-10-09,54.728675842285156
2019-10-10,55.46632385253906
2019-10-11,56.94164276123047
2019-10-14,56.85968017578125
2019-10-15,56.72710418701172
2019-10-16,56.49808120727539
2019-10-17,56.71745681762695
2019-10-18,56.98984909057617
2019-10-21,57.97821044921875
2019-10-22,57.84563064575195
2019-10-23,58.62185287475586
2019-10-24,58.718284606933594
2019-10-25,59.441471099853516
2019-10-28,60.03689956665039
2019-10-29,58.648372650146484
2019-10-30,58.641136169433594
2019-10-31,59.96698760986328
2019-11-01,61.66889953613281
2019-11-04,62.07390213012695
2019-11-05,61.98469161987305
2019-11-06,62.011207580566406
2019-11-07,62.72689437866211
2019-11-08,62.89856719970703
2019-11-11,63.39664840698242
2019-11-12,63.338619232177734
2019-11-13,63.94550704956055
2019-11-14,63.50302505493164
2019-11-15,64.2574234008789
2019-11-18,64.58140563964844
2019-11-19,64.38554382324219
2019-11-20,63.63602066040039
2019-11-21,63.35071563720703
2019-11-22,63.29508972167969
2019-11-25,64.4049072265625
2019-11-26,63.901981353759766
2019-11-27,64.76033782958984
2019-11-29,64.61767578125
2019-12-02,63.87054443359375
2019-12-03,62.731727600097656
2019-12-04,63.28541564941406
2019-12-05,64.21389770507812
2019-12-06,65.45426177978516
2019-12-09,64.53790283203125
2019-12-10,64.91509246826172
2019-12-11,65.46875762939453
2019-12-12,65.63561248779297
2019-12-13,66.52779388427734
2019-12-16,67.66661834716797
2019-12-17,67.79959106445312
2019-12-18,67.6375961303711
2019-12-19,67.70531463623047
2019-12-20,67.5650634765625
2019-12-23,68.66759490966797
2019-12-24,68.73290252685547
2019-12-26,70.0965805053711
2019-12-27,70.06996154785156
2019-12-30,70.48584747314453
2019-12-31,71.00084686279297
2020-01-02,72.620849609375
2020-01-03,71.9148178100586
2020-01-06,72.48786163330078
2020-01-07,72.14693450927734
2020-01-08,73.30751037597656
2020-01-09,74.86461639404297
2020-01-10,75.03386688232422
2020-01-13,76.63692474365234
2020-01-14,75.6020736694336
2020-01-15,75.27808380126953
2020-01-16,76.22103881835938
2020-01-17,77.06488800048828
2020-01-21,76.54261779785156
2020-01-22,76.81584930419922
2020-01-23,77.185791015625
2020-01-24,76.96332550048828
2020-01-27,74.70021057128906
2020-01-28,76.81343078613281
2020-01-29,78.42131042480469
2020-01-30,78.30767822265625
2020-01-31,74.83561706542969
2020-02-03,74.63009643554688
2020-02-04,77.09390258789062
2020-02-05,77.72254943847656
2020-02-06,78.63168334960938
2020-02-07,77.56285095214844
2020-02-10,77.93122863769531
2020-02-11,77.4610595703125
2020-02-12,79.30058288574219
2020-02-13,78.73587799072266
2020-02-14,78.75527954101562
2020-02-18,77.31322479248047
2020-02-19,78.43291473388672
2020-02-20,77.62828826904297
2020-02-21,75.87117004394531
2020-02-24,72.26725769042969
2020-02-25,69.81938934326172
2020-02-26,70.927001953125
2020-02-27,66.29063415527344
2020-02-28,66.25184631347656
2020-03-02,72.4199447631836
2020-03-03,70.11994171142578
2020-03-04,73.37242126464844
2020-03-05,70.99243927001953
2020-03-06,70.0496597290039
2020-03-09,64.50926971435547
2020-03-10,69.15534973144531
2020-03-11,66.75355529785156
2020-03-12,60.16132354736328
2020-03-13,67.36913299560547
2020-03-16,58.70231246948242
2020-03-17,61.28345489501953
2020-03-18,59.783233642578125
2020-03-19,59.32517623901367
2020-03-20,55.55888366699219
2020-03-23,54.378578186035156
2020-03-24,59.834129333496094
2020-03-25,59.5045280456543
2020-03-26,62.63582992553711
2020-03-27,60.04256820678711
2020-03-30,61.75605773925781
2020-03-31,61.630027770996094
2020-04-01,58.387229919433594
2020-04-02,59.36152648925781
2020-04-03,58.508419036865234
2020-04-06,63.612545013427734
2020-04-07,62.87575912475586
2020-04-08,64.48503875732422
2020-04-09,64.95037078857422
2020-04-13,66.22521209716797
2020-04-14,69.56977081298828
2020-04-15,68.9347915649414
2020-04-16,69.4825210571289
2020-04-17,68.53975677490234
2020-04-20,67.11707305908203
2020-04-21,65.04247283935547
2020-04-22,66.91592407226562
2020-04-23,66.6565933227539
2020-04-24,68.58094024658203
2020-04-27,68.62944030761719
2020-04-28,67.51698303222656
2020-04-29,69.73458099365234
2020-04-30,71.20572662353516
2020-05-01,70.0593490600586
2020-05-04,71.05062103271484
2020-05-05,72.11699676513672
2020-05-06,72.86105346679688
2020-05-07,73.61479187011719
2020-05-08,75.36695098876953
2020-05-11,76.55287170410156
2020-05-12,75.67801666259766
2020-05-13,74.76425170898438
2020-05-14,75.22355651855469
2020-05-15,74.77885437011719
2020-05-18,76.54072570800781
2020-05-19,76.0984115600586
2020-05-20,77.57839965820312
2020-05-21,77.0000228881836
2020-05-22,77.49578857421875
2020-05-26,76.97087097167969
2020-05-27,77.30621337890625
2020-05-28,77.34022521972656
2020-05-29,77.264892578125
2020-06-01,78.21509552001953
2020-06-02,78.57720947265625
2020-06-03,79.00975036621094
2020-06-04,78.32933044433594
2020-06-05,80.56022644042969
2020-06-08,81.03653717041016
2020-06-09,83.59548950195312
2020-06-10,85.74622344970703
2020-06-11,81.6295166015625
2020-06-12,82.334228515625
2020-06-15,83.35250091552734
2020-06-16,85.56151580810547
2020-06-17,85.44243621826172
2020-06-18,85.47648620605469
2020-06-19,84.98799133300781
2020-06-22,87.21160125732422
2020-06-23,89.07312774658203
2020-06-24,87.50079345703125
2020-06-25,88.66240692138672
2020-06-26,85.93819427490234
2020-06-29,87.91878509521484
2020-06-30,88.6526870727539
2020-07-01,88.48503112792969
2020-07-02,88.48503112792969
2020-07-06,90.85199737548828
2020-07-07,90.57012176513672
2020-07-08,92.67949676513672
2020-07-09,93.07803344726562
2020-07-10,93.24087524414062
2020-07-13,92.81073760986328
2020-07-14,94.34658813476562
2020-07-15,94.99544525146484
2020-07-16,93.82652282714844
2020-07-17,93.63697814941406
2020-07-20,95.61028289794922
2020-07-21,94.29069519042969
2020-07-22,94.55558013916016
2020-07-23,90.25176239013672
2020-07-24,90.02819061279297
2020-07-27,92.161865234375
2020-07-28,90.64788055419922
2020-07-29,92.38543701171875
2020-07-30,93.50333404541016
2020-07-31,103.29206085205078
2020-08-03,105.89476013183594
2020-08-04,106.6019515991211
2020-08-05,106.98835754394531
2020-08-06,110.72109985351562
2020-08-07,108.20378112792969
2020-08-10,109.77648162841797
2020-08-11,106.51175689697266
2020-08-12,110.05158996582031
2020-08-13,111.99923706054688
2020-08-14,111.8994140625
2020-08-17,111.6072769165039
2020-08-18,112.53729248046875
2020-08-19,112.67847442626953
2020-08-20,115.17876434326172
2020-08-21,121.11421203613281
2020-08-24,122.56275177001953
2020-08-25,121.55728149414062
2020-08-26,123.21036529541016
2020-08-27,121.7374496459961
2020-08-28,121.5402603149414
2020-08-31,125.66194152832031
2020-09-01,130.6674041748047
2020-09-02,127.96016693115234
2020-09-03,117.71556091308594
2020-09-04,117.79348754882812
2020-09-08,109.86659240722656
2020-09-09,114.24874877929688
2020-09-10,110.51902770996094
2020-09-11,109.06804656982422
2020-09-14,112.34008026123047
2020-09-15,112.51535034179688
2020-09-16,109.19463348388672
2020-09-17,107.45148468017578
2020-09-18,104.04310607910156
2020-09-21,107.19830322265625
2020-09-22,108.88299560546875
2020-09-23,104.31578063964844
2020-09-24,105.38700103759766
2020-09-25,109.34070587158203
2020-09-28,111.95054626464844
2020-09-29,111.10333251953125
2020-09-30,112.77830505371094
2020-10-01,113.73262786865234
2020-10-02,110.06134796142578
2020-10-05,113.45022583007812
2020-10-06,110.19766998291016
2020-10-07,112.06742095947266
2020-10-08,111.96029663085938
2020-10-09,113.90792083740234
2020-10-12,121.14341735839844
2020-10-13,117.92979431152344
2020-10-14,118.01744079589844
2020-10-15,117.55001068115234
2020-10-16,115.90425109863281
2020-10-19,112.9438247680664
2020-10-20,114.43379211425781
2020-10-21,113.81056213378906
2020-10-22,112.71986389160156
2020-10-23,112.02845001220703
2020-10-26,112.03819274902344
2020-10-27,113.54759979248047
2020-10-28,108.28897094726562
2020-10-29,112.30111694335938
2020-10-30,106.01023864746094
2020-11-02,105.9225845336914
2020-11-03,107.54886627197266
2020-11-04,111.94081115722656
2020-11-05,115.91398620605469
2020-11-06,115.78231811523438
2020-11-09,113.47037506103516
2020-11-10,113.12894439697266
2020-11-11,116.56270599365234
2020-11-12,116.28955078125
2020-11-13,116.33834075927734
2020-11-16,117.35285949707031
2020-11-17,116.46516418457031
2020-11-18,115.13846588134766
2020-11-19,115.7335205078125
2020-11-20,114.46538543701172
2020-11-23,111.06087493896484
2020-11-24,112.34854888916016
2020-11-25,113.1874771118164
2020-11-27,113.73374938964844
2020-11-30,116.13349151611328
2020-12-01,119.71358489990234
2020-12-02,120.06476593017578
2020-12-03,119.92820739746094
2020-12-04,119.25508880615234
2020-12-07,120.71834564208984
2020-12-08,121.33290100097656
2020-12-09,118.7966079711914
2020-12-10,120.22084045410156
2020-12-11,119.41117095947266
2020-12-14,118.7966079711914
2020-12-15,124.74716186523438
2020-12-16,124.67889404296875
2020-12-17,125.5470962524414
2020-12-18,123.55706787109375
2020-12-21,125.08857727050781
2020-12-22,128.649169921875
2020-12-23,127.75174713134766
2020-12-24,128.73696899414062
2020-12-28,133.3413543701172
2020-12-29,131.56591796875
2020-12-30,130.44410705566406
2020-12-31,129.4393310546875
2021-01-04,126.23966979980469
2021-01-05,127.80047607421875
2021-01-06,123.49852752685547
2021-01-07,127.712646484375
2021-01-08,128.8150177001953
2021-01-11,125.8202133178711
2021-01-12,125.6446304321289
2021-01-13,127.68343353271484
2021-01-14,125.7519302368164
2021-01-15,124.02530670166016
2021-01-19,124.69840240478516
2021-01-20,128.79550170898438
2021-01-21,133.51693725585938
2021-01-22,135.6630401611328
2021-01-25,139.418701171875
2021-01-26,139.65283203125
2021-01-27,138.57980346679688
2021-01-28,133.73150634765625
2021-01-29,128.72720336914062
2021-02-01,130.85382080078125
2021-02-02,131.6829833984375
2021-02-03,130.65867614746094
2021-02-04,134.02420043945312
2021-02-05,133.6089630126953
2021-02-08,133.75550842285156
2021-02-09,132.87625122070312
2021-02-10,132.2705535888672
2021-02-11,132.01654052734375
2021-02-12,132.25099182128906
2021-02-16,130.1212158203125
2021-02-17,127.82537078857422
2021-02-18,126.72144317626953
2021-02-19,126.87770080566406
2021-02-22,123.09689331054688
2021-02-23,122.96013641357422
2021-02-24,122.4618911743164
2021-02-25,118.20234680175781
2021-02-26,118.46611785888672
2021-03-01,124.84564971923828
2021-03-02,122.23716735839844
2021-03-03,119.2476806640625
2021-03-04,117.36215209960938
2021-03-05,118.6224136352539
2021-03-08,113.67901611328125
2021-03-09,118.3000259399414
2021-03-10,117.21559143066406
2021-03-11,119.14998626708984
2021-03-12,118.24140930175781
2021-03-15,121.13320922851562
2021-03-16,122.67681121826172
2021-03-17,121.8854751586914
2021-03-18,117.75292205810547
2021-03-19,117.22537231445312
2021-03-22,120.54704284667969
2021-03-23,119.71661376953125
2021-03-24,117.32305145263672
2021-03-25,117.81153869628906
2021-03-26,118.41725158691406
2021-03-29,118.59310913085938
2021-03-30,117.13744354248047
2021-03-31,119.3355941772461
2021-04-01,120.166015625
2021-04-05,122.99920654296875
2021-04-06,123.30207061767578
2021-04-07,124.953125
2021-04-08,127.35645294189453
2021-04-09,129.93565368652344
2021-04-12,128.2161865234375
2021-04-13,131.33267211914062
2021-04-14,128.9879913330078
2021-04-15,131.4010467529297
2021-04-16,131.06887817382812
2021-04-19,131.73321533203125
2021-04-20,130.0430908203125
2021-04-21,130.42408752441406
2021-04-22,128.90003967285156
2021-04-23,131.22520446777344
2021-04-26,131.6160125732422
2021-04-27,131.29359436035156
2021-04-28,130.50225830078125
2021-04-29,130.40457153320312
2021-04-30,128.4310760498047
2021-05-03,129.4862060546875
2021-05-04,124.90426635742188
2021-05-05,125.14851379394531
2021-05-06,126.75074005126953
2021-05-07,127.42597961425781
2021-05-10,124.13783264160156
2021-05-11,123.21791076660156
2021-05-12,120.14505004882812
2021-05-13,122.29800415039062
2021-05-14,124.72498321533203
2021-05-17,123.5702133178711
2021-05-18,122.18058776855469
2021-05-19,122.02399444580078
2021-05-20,124.58797454833984
2021-05-21,122.74817657470703
2021-05-24,124.3824691772461
2021-05-25,124.1867446899414
2021-05-26,124.13783264160156
2021-05-27,122.60138702392578
2021-05-28,121.94569396972656
2021-06-01,121.62277221679688
2021-06-02,122.38607788085938
2021-06-03,120.8985824584961
2021-06-04,123.1983413696289
2021-06-07,123.2081298828125
2021-06-08,124.0301513671875
2021-06-09,124.41182708740234
2021-06-10,123.41364288330078
2021-06-11,124.62712860107422
2021-06-14,127.69015502929688
2021-06-15,126.8681640625
2021-06-16,127.36724853515625
2021-06-17,128.97219848632812
2021-06-18,127.6706314086914
2021-06-21,129.47128295898438
2021-06-22,131.11534118652344
2021-06-23,130.84132385253906
2021-06-24,130.5575714111328
2021-06-25,130.26397705078125
2021-06-28,131.89825439453125
2021-06-29,133.4151153564453
2021-06-30,134.0316619873047
2021-07-01,134.3350067138672
2021-07-02,136.9674835205078
2021-07-06,138.9834442138672
2021-07-07,141.4789581298828
2021-07-08,140.17738342285156
2021-07-09,142.00743103027344
2021-07-12,141.41046142578125
2021-07-13,142.5260772705078
2021-07-14,145.96099853515625
2021-07-15,145.3053741455078
2021-07-16,143.26004028320312
2021-07-19,139.40426635742188
2021-07-20,143.02517700195312
2021-07-21,142.2911834716797
2021-07-22,143.66122436523438
2021-07-23,145.3836212158203
2021-07-26,145.804443359375
2021-07-27,143.63192749023438
2021-07-28,141.88018798828125
2021-07-29,142.5260772705078
2021-07-30,142.74139404296875
2021-08-02,142.4086456298828
2021-08-03,144.2093048095703
2021-08-04,143.8080596923828
2021-08-05,143.9156951904297
2021-08-06,143.22962951660156
2021-08-09,143.18063354492188
2021-08-10,142.7003936767578
2021-08-11,142.95521545410156
2021-08-12,145.9248809814453
2021-08-13,146.13072204589844
2021-08-16,148.1104736328125
2021-08-17,147.198974609375
2021-08-18,143.44528198242188
2021-08-19,143.77845764160156
2021-08-20,145.23880004882812
2021-08-23,146.7285614013672
2021-08-24,146.6403350830078
2021-08-25,145.4054412841797
2021-08-26,144.6017608642578
2021-08-27,145.64064025878906
2021-08-30,150.07064819335938
2021-08-31,148.8063507080078
2021-09-01,149.4728240966797
2021-09-02,150.59010314941406
2021-09-03,151.22715759277344
2021-09-07,153.56956481933594
2021-09-08,152.02101135253906
2021-09-09,151.001708984375
2021-09-10,146.00332641601562
2021-09-13,146.5717315673828
2021-09-14,145.1702117919922
2021-09-15,146.0620880126953
2021-09-16,145.82684326171875
2021-09-17,143.1511993408203
2021-09-20,140.09336853027344
2021-09-21,140.57362365722656
2021-09-22,142.9454345703125
2021-09-23,143.90591430664062
2021-09-24,143.99412536621094
2021-09-27,142.47499084472656
2021-09-28,139.08389282226562
2021-09-29,139.98556518554688
2021-09-30,138.6820526123047
2021-10-01,139.80914306640625
2021-10-04,136.36904907226562
2021-10-05,138.2998046875
2021-10-06,139.17210388183594
2021-10-07,140.43638610839844
2021-10-08,140.05416870117188
2021-10-11,139.96597290039062
2021-10-12,138.69186401367188
2021-10-13,138.1038055419922
2021-10-14,140.8970489501953
2021-10-15,141.95556640625
2021-10-18,143.63150024414062
2021-10-19,145.7974395751953
2021-10-20,146.28750610351562
2021-10-21,146.5031280517578
2021-10-22,145.72886657714844
2021-10-25,145.67984008789062
2021-10-26,146.34634399414062
2021-10-27,145.88568115234375
2021-10-28,149.53158569335938
2021-10-29,146.81678771972656
2021-11-01,145.9934844970703
2021-11-02,147.03237915039062
2021-11-03,148.47312927246094
2021-11-04,147.95362854003906
2021-11-05,148.48367309570312
2021-11-08,147.65919494628906
2021-11-09,148.0223388671875
2021-11-10,145.185791015625
2021-11-11,145.13671875
2021-11-12,147.21751403808594
2021-11-15,147.22732543945312
2021-11-16,148.20887756347656
2021-11-17,150.65283203125
2021-11-18,154.95187377929688
2021-11-19,157.58233642578125
2021-11-22,158.04364013671875
2021-11-23,158.42642211914062
2021-11-24,158.94664001464844
2021-11-26,153.91146850585938
2021-11-29,157.27804565429688
2021-11-30,162.24453735351562
2021-12-01,161.72433471679688
2021-12-02,160.7329864501953
2021-12-03,158.84848022460938
2021-12-06,162.26419067382812
2021-12-07,168.01583862304688
2021-12-08,171.84375
2021-12-09,171.3333282470703
2021-12-10,176.1329803466797
2021-12-13,172.4915771484375
2021-12-14,171.1076202392578
2021-12-15,175.98574829101562
2021-12-16,169.07586669921875
2021-12-17,167.97659301757812
2021-12-20,166.61228942871094
2021-12-21,169.79237365722656
2021-12-22,172.39340209960938
2021-12-23,173.02159118652344
2021-12-27,176.99668884277344
2021-12-28,175.9759063720703
2021-12-29,176.06427001953125
2021-12-30,174.9060821533203
2021-12-31,174.28773498535156
2022-01-03,178.6456298828125
2022-01-04,176.37835693359375
2022-01-05,171.6866912841797
2022-01-06,168.82069396972656
2022-01-07,168.98751831054688
2022-01-10,169.00718688964844
2022-01-11,171.84375
2022-01-12,172.28543090820312
2022-01-13,169.00718688964844
2022-01-14,169.87094116210938
2022-01-18,166.6613311767578
2022-01-19,163.15736389160156
2022-01-20,161.4691162109375
2022-01-21,159.40794372558594
2022-01-24,158.63255310058594
2022-01-25,156.82655334472656
2022-01-26,156.73822021484375
2022-01-27,156.27691650390625
2022-01-28,167.18153381347656
2022-01-31,171.54928588867188
2022-02-01,171.38243103027344
2022-02-02,172.5896759033203
2022-02-03,169.7040557861328
2022-02-04,169.4190216064453
2022-02-07,168.70162963867188
2022-02-08,171.81698608398438
2022-02-09,173.2420196533203
2022-02-10,169.1536865234375
2022-02-11,165.73367309570312
2022-02-14,165.9695587158203
2022-02-15,169.81211853027344
2022-02-16,169.57630920410156
2022-02-17,165.9695587158203
2022-02-18,164.416748046875
2022-02-22,161.4881591796875
2022-02-23,157.31138610839844
2022-02-24,159.9353485107422
2022-02-25,162.0089874267578
2022-02-28,162.27432250976562
2022-03-01,160.38743591308594
2022-03-02,163.6895294189453
2022-03-03,163.365234375
2022-03-04,160.35792541503906
2022-03-07,156.5546417236328
2022-03-08,154.72669982910156
2022-03-09,160.14173889160156
2022-03-10,155.78811645507812
2022-03-11,152.06338500976562
2022-03-14,148.0242462158203
2022-03-15,152.4171905517578
2022-03-16,156.8396453857422
2022-03-17,157.85189819335938
2022-03-18,161.1539764404297
2022-03-21,162.52987670898438
2022-03-22,165.91058349609375
2022-03-23,167.27662658691406
2022-03-24,171.07009887695312
2022-03-25,171.70887756347656
2022-03-28,172.57374572753906
2022-03-29,175.87583923339844
2022-03-30,174.7063446044922
2022-03-31,171.6007843017578
2022-04-01,171.30596923828125
2022-04-04,175.36477661132812
2022-04-05,172.0430145263672
2022-04-06,168.86871337890625
2022-04-07,169.17335510253906
2022-04-08,167.15867614746094
2022-04-11,162.89349365234375
2022-04-12,164.77056884765625
2022-04-13,167.4633331298828
2022-04-14,162.4413604736328
2022-04-18,162.22518920898438
2022-04-19,164.5150146484375
2022-04-20,164.3479766845703
2022-04-21,163.5519256591797
2022-04-22,159.001708984375
2022-04-25,160.07296752929688
2022-04-26,154.09774780273438
2022-04-27,153.87168884277344
2022-04-28,160.81985473632812
2022-04-29,154.93309020996094
2022-05-02,155.2377471923828
2022-05-03,156.73153686523438
2022-05-04,163.15884399414062
2022-05-05,154.0682373046875
2022-05-06,154.79653930664062
2022-05-09,149.6589813232422
2022-05-10,152.07028198242188
2022-05-11,144.18678283691406
2022-05-12,140.30899047851562
2022-05-13,144.78712463378906
2022-05-16,143.24192810058594
2022-05-17,146.88351440429688
2022-05-18,138.5964813232422
2022-05-19,135.18125915527344
2022-05-20,135.41744995117188
2022-05-23,140.8502960205078
2022-05-24,138.14373779296875
2022-05-25,138.3011932373047
2022-05-26,141.50970458984375
2022-05-27,147.27719116210938
2022-05-31,146.48980712890625
2022-06-01,146.36187744140625
2022-06-02,148.82240295410156
2022-06-03,143.08445739746094
2022-06-06,143.83245849609375
2022-06-07,146.36187744140625
2022-06-08,145.62371826171875
2022-06-09,140.3876953125
2022-06-10,134.96470642089844
2022-06-13,129.79763793945312
2022-06-14,130.66371154785156
2022-06-15,133.29156494140625
2022-06-16,128.00634765625
2022-06-17,129.482666015625
2022-06-21,133.72459411621094
2022-06-22,133.2128448486328
2022-06-23,136.08670043945312
2022-06-24,139.4232177734375
2022-06-27,139.4232177734375
2022-06-28,135.26983642578125
2022-06-29,137.03158569335938
2022-06-30,134.56118774414062
2022-07-01,136.73631286621094
2022-07-05,139.3247528076172
2022-07-06,140.6632843017578
2022-07-07,144.0391387939453
2022-07-08,144.71826171875
2022-07-11,142.58250427246094
2022-07-12,143.55686950683594
2022-07-13,143.19273376464844
2022-07-14,146.1256866455078
2022-07-15,147.79879760742188
2022-07-18,144.74777221679688
2022-07-19,148.61573791503906
2022-07-20,150.62351989746094
2022-07-21,152.8970489501953
2022-07-22,151.6569366455078
2022-07-25,150.534912109375
2022-07-26,149.20626831054688
2022-07-27,154.31427001953125
2022-07-28,154.8654327392578
2022-07-29,159.94395446777344
2022-08-01,158.95974731445312
2022-08-02,157.48345947265625
2022-08-03,163.50682067871094
2022-08-04,163.19187927246094
2022-08-05,162.9651641845703
2022-08-08,162.49209594726562
2022-08-09,162.54139709472656
2022-08-10,166.799072265625
2022-08-11,166.05992126464844
2022-08-12,169.6178436279297
2022-08-15,170.69212341308594
2022-08-16,170.53439331054688
2022-08-17,172.03248596191406
2022-08-18,171.63824462890625
2022-08-19,169.0461883544922
2022-08-22,165.15316772460938
2022-08-23,164.81808471679688
2022-08-24,165.11375427246094
2022-08-25,167.5776824951172
2022-08-26,161.2601318359375
2022-08-29,159.05242919921875
2022-08-30,156.6180877685547
2022-08-31,154.95245361328125
2022-09-01,155.6817626953125
2022-09-02,153.56275939941406
2022-09-06,152.30123901367188
2022-09-07,153.71063232421875
2022-09-08,152.2322540283203
2022-09-09,155.1002960205078
2022-09-12,161.07286071777344
2022-09-13,151.62118530273438
2022-09-14,153.06997680664062
